ID RA DEC EP MAG EX FIL
KASC_7267370  19:06:51.80 42:52:52.2 2000 12.324 120 FILTER_SLOAN_I " "
KASC_7272332  19:14:49.90 42:51:37.4 2000 13.258 120 FILTER_SLOAN_I " "
KASC_7282890  19:28:13.20 42:51:49.1 2000  9.066 120 FILTER_SLOAN_I " "
KASC_7287493  19:33:58.00 42:48:27.7 2000 11.060 120 FILTER_SLOAN_I " "
KASC_7367400  19:32:50.70 42:59:22.3 2000 10.502 120 FILTER_SLOAN_I " "
KASC_7377422  19:43:43.30 42:57:04.3 2000 13.562 120 FILTER_SLOAN_I " "
KASC_7378432  19:44:45.70 42:54:18.9 2000 12.724 120 FILTER_SLOAN_I " "
KASC_7418275  18:46:31.20 43:00:12.0 2000 13.372 120 FILTER_SLOAN_I " "
KASC_7446011  19:28:30.80 43:05:16.1 2000 13.074 120 FILTER_SLOAN_I " "
KASC_7447072  19:29:50.50 43:03:26.4 2000 13.257 120 FILTER_SLOAN_I " "
KASC_7465993  19:48:51.10 43:05:20.1 2000 10.697 120 FILTER_SLOAN_I " "
KASC_7510397  19:02:39.40 43:07:02.9 2000  7.771 120 FILTER_SLOAN_I " "
KASC_7511777  19:04:53.80 43:07:44.1 2000 13.720 120 FILTER_SLOAN_I " "
KASC_7529180  19:29:01.60 43:10:33.9 2000  8.477 120 FILTER_SLOAN_I " "
KASC_7550955  19:50:41.30 43:06:09.5 2000 12.252 120 FILTER_SLOAN_I " "
KASC_7552212  19:51:46.40 43:07:24.5 2000 11.711 120 FILTER_SLOAN_I " "
KASC_7592262  19:04:00.40 43:15:46.4 2000 12.106 120 FILTER_SLOAN_I " "
KASC_7596350  19:11:14.80 43:15:08.9 2000 11.102 120 FILTER_SLOAN_I " "
KASC_7612547  19:33:28.80 43:15:07.2 2000 12.238 120 FILTER_SLOAN_I " "
KASC_7629559  19:50:42.40 43:17:20.3 2000 12.793 120 FILTER_SLOAN_I " "
KASC_7630743  19:51:45.00 43:17:05.2 2000 12.618 120 FILTER_SLOAN_I " "
KASC_7668623  19:05:02.60 43:22:46.6 2000  9.398 120 FILTER_SLOAN_I " "
KASC_7670875  19:09:15.30 43:19:09.5 2000 10.125 120 FILTER_SLOAN_I " "
KASC_7673779  19:14:31.70 43:21:02.6 2000 13.126 120 FILTER_SLOAN_I " "
KASC_7690843  19:38:06.40 43:23:47.3 2000 11.083 120 FILTER_SLOAN_I " "
KASC_7698688  19:47:15.90 43:22:40.5 2000 11.723 120 FILTER_SLOAN_I " "
KASC_7761336  19:38:17.30 43:29:08.2 2000 12.160 120 FILTER_SLOAN_I " "
KASC_7801848  18:50:31.00 43:35:10.3 2000  9.368 120 FILTER_SLOAN_I " "
KASC_7831348  19:39:04.90 43:33:34.6 2000 11.879 120 FILTER_SLOAN_I " "
KASC_7901207  19:40:47.30 43:40:08.7 2000 11.368 120 FILTER_SLOAN_I " "
KASC_7940546  18:52:16.50 43:42:35.7 2000  7.397 120 FILTER_SLOAN_I " "
KASC_7943602  18:58:22.50 43:45:37.6 2000 13.988 120 FILTER_SLOAN_I " "
KASC_7946809  19:05:18.60 43:46:06.8 2000 13.036 120 FILTER_SLOAN_I " "
KASC_7957936  19:24:18.60 43:47:07.0 2000 12.747 120 FILTER_SLOAN_I " "
KASC_7985370  19:56:59.70 43:45:08.3 2000  9.803 120 FILTER_SLOAN_I " "
KASC_8026226  19:23:36.90 43:53:28.7 2000  8.428 120 FILTER_SLOAN_I " "
KASC_8045286  19:48:19.40 43:53:06.9 2000 12.519 120 FILTER_SLOAN_I " "
KASC_8051694  19:54:22.70 43:52:06.3 2000 11.498 120 FILTER_SLOAN_I " "
KASC_8054233  19:56:58.50 43:48:51.7 2000 11.783 120 FILTER_SLOAN_I " "
KASC_8057568  20:00:11.90 43:53:12.7 2000 12.722 120 FILTER_SLOAN_I " "
KASC_8082494  19:00:57.60 43:58:38.7 2000 12.159 120 FILTER_SLOAN_I " "
KASC_8092097  19:19:47.40 43:56:07.6 2000 12.804 120 FILTER_SLOAN_I " "
KASC_8095225  19:23:49.10 43:54:25.6 2000 13.434 120 FILTER_SLOAN_I " "
KASC_8150065  19:00:06.90 44:01:45.1 2000 10.743 120 FILTER_SLOAN_I " "
KASC_8264549  20:03:55.20 44:08:24.2 2000 11.347 120 FILTER_SLOAN_I " "
KASC_8264592  20:03:57.70 44:06:27.6 2000 11.462 120 FILTER_SLOAN_I " "
KASC_8346342  18:50:45.70 44:23:16.4 2000  9.396 120 FILTER_SLOAN_I " "
KASC_8360349  19:19:43.50 44:22:29.4 2000  8.614 120 FILTER_SLOAN_I " "
KASC_8367710  19:30:33.20 44:22:13.1 2000  9.943 120 FILTER_SLOAN_I " "
KASC_8379927  19:46:41.30 44:20:54.7 2000  6.961 120 FILTER_SLOAN_I " "
KASC_8388399  19:55:14.20 44:18:46.0 2000 11.944 120 FILTER_SLOAN_I " "
KASC_8410637  18:48:38.10 44:29:09.8 2000 10.771 120 FILTER_SLOAN_I " "
KASC_8430105  19:26:14.10 44:29:17.5 2000 10.420 120 FILTER_SLOAN_I " "
KASC_8453324  19:55:18.90 44:29:20.9 2000 11.516 120 FILTER_SLOAN_I " "
